2022-10-04T16:57:21.727+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui.html']
2022-10-04T16:57:21.727+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:57:21.727+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui/**']
2022-10-04T16:57:21.727+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/**/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:57:21.727+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/**/api-docs/**']
2022-10-04T16:57:21.743+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@72015156, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3a42145, org.springframework.security.web.context.SecurityContextPersistenceFilter@6f651ac, org.springframework.security.web.header.HeaderWriterFilter@56ec6ac0, org.springframework.security.web.authentication.logout.LogoutFilter@193d7ac7, com.icheck.backend.filters.JwtRequestFilter@31723307, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@57ac2910, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5527dbb0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@bb38c49, org.springframework.security.web.session.SessionManagementFilter@2ecc4be7, org.springframework.security.web.access.ExceptionTranslationFilter@2b66bf1c, org.springframework.security.web.access.intercept.AuthorizationFilter@638d624a]
2022-10-04T16:57:22.024+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Starting ProtocolHandler ["http-nio-8081"]
2022-10-04T16:57:22.039+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat started on port(s): 8081 (http) with context path ''
2022-10-04T16:57:22.052+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Started BackendApplication in 3.388 seconds (JVM running for 4.191)
2022-10-04T16:57:27.748+0700 [http-nio-8081-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-04T16:57:27.748+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Initializing Servlet 'dispatcherServlet'
2022-10-04T16:57:27.749+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Completed initialization in 1 ms
2022-10-04T16:57:40.586+0700 [http-nio-8081-exec-2] ERROR org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].[dispatcherServlet] - [] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception
io.jsonwebtoken.ExpiredJwtException: JWT expired at 2022-09-30T21:05:59Z. Current time: 2022-10-04T16:57:40Z, a difference of 330701585 milliseconds.  Allowed clock skew: 0 milliseconds.
	at io.jsonwebtoken.impl.DefaultJwtParser.parse(DefaultJwtParser.java:385) ~[jjwt-0.9.1.jar:0.9.1]
	at io.jsonwebtoken.impl.DefaultJwtParser.parse(DefaultJwtParser.java:481) ~[jjwt-0.9.1.jar:0.9.1]
	at io.jsonwebtoken.impl.DefaultJwtParser.parseClaimsJws(DefaultJwtParser.java:541) ~[jjwt-0.9.1.jar:0.9.1]
	at com.icheck.backend.util.JwtUtil.extractAllClaim(JwtUtil.java:40) ~[classes/:?]
	at com.icheck.backend.util.JwtUtil.extractClaim(JwtUtil.java:35) ~[classes/:?]
	at com.icheck.backend.util.JwtUtil.extractUsername(JwtUtil.java:45) ~[classes/:?]
	at com.icheck.backend.filters.JwtRequestFilter.doFilterInternal(JwtRequestFilter.java:40) ~[classes/:?]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.22.jar:5.3.22]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:214) ~[spring-security-web-5.7.3.jar:5.7.3]
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:186) ~[spring-security-web-5.7.3.jar:5.7.3]
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:354) ~[spring-web-5.3.22.jar:5.3.22]
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:267) ~[spring-web-5.3.22.jar:5.3.22]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) ~[spring-web-5.3.22.jar:5.3.22]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.22.jar:5.3.22]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) ~[spring-web-5.3.22.jar:5.3.22]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.22.jar:5.3.22]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) ~[spring-web-5.3.22.jar:5.3.22]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.22.jar:5.3.22]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:197) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:135) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:360) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:890) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1789) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) ~[tomcat-embed-core-9.0.65.jar:9.0.65]
	at java.lang.Thread.run(Thread.java:833) ~[?:?]
2022-10-04T16:58:31.965+0700 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T16:58:31.966+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown initiated...
2022-10-04T16:58:31.968+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown completed.
2022-10-04T16:58:37.424+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Starting BackendApplication using Java 17.0.1 on DESKTOP-8I9PRAS with PID 8324 (E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System\backend\target\classes started by Ling in E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System)
2022-10-04T16:58:37.430+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - No active profile set, falling back to 1 default profile: "default"
2022-10-04T16:58:38.004+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-04T16:58:38.061+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Finished Spring Data repository scanning in 48 ms. Found 2 JPA repository interfaces.
2022-10-04T16:58:38.500+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat initialized with port(s): 8081 (http)
2022-10-04T16:58:38.513+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Initializing ProtocolHandler ["http-nio-8081"]
2022-10-04T16:58:38.514+0700 [main] INFO  org.apache.catalina.core.StandardService - [] - Starting service [Tomcat]
2022-10-04T16:58:38.515+0700 [main] INFO  org.apache.catalina.core.StandardEngine - [] - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-04T16:58:38.627+0700 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring embedded WebApplicationContext
2022-10-04T16:58:38.627+0700 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - [] - Root WebApplicationContext: initialization completed in 1155 ms
2022-10-04T16:58:38.816+0700 [main] INFO  org.hibernate.Version - [] - HHH000412: Hibernate ORM core version 5.6.10.Final
2022-10-04T16:58:39.030+0700 [main] INFO  org.hibernate.annotations.common.Version - [] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-10-04T16:58:39.134+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Starting...
2022-10-04T16:58:39.364+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Start completed.
2022-10-04T16:58:39.381+0700 [main] INFO  org.hibernate.dialect.Dialect - [] - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-10-04T16:58:39.968+0700 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - [] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-04T16:58:39.975+0700 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T16:58:40.233+0700 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - [] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-10-04T16:58:40.367+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/public/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:58:40.368+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/public/**']
2022-10-04T16:58:40.368+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:58:40.368+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/v3/api-docs/**']
2022-10-04T16:58:40.368+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:58:40.368+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui.html']
2022-10-04T16:58:40.368+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:58:40.368+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui/**']
2022-10-04T16:58:40.368+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/**/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T16:58:40.368+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/**/api-docs/**']
2022-10-04T16:58:40.385+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7eb774c3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@72015156, org.springframework.security.web.context.SecurityContextPersistenceFilter@5357de0e, org.springframework.security.web.header.HeaderWriterFilter@47eff554, org.springframework.security.web.authentication.logout.LogoutFilter@3c108c05, com.icheck.backend.filters.JwtRequestFilter@2401856, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4a29a1e6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3efb863c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3a42145, org.springframework.security.web.session.SessionManagementFilter@1cb929a9, org.springframework.security.web.access.ExceptionTranslationFilter@31b67d61, org.springframework.security.web.access.intercept.AuthorizationFilter@4ac77269]
2022-10-04T16:58:40.677+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Starting ProtocolHandler ["http-nio-8081"]
2022-10-04T16:58:40.692+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat started on port(s): 8081 (http) with context path ''
2022-10-04T16:58:40.706+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Started BackendApplication in 3.61 seconds (JVM running for 4.42)
2022-10-04T16:59:13.997+0700 [http-nio-8081-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-04T16:59:13.997+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Initializing Servlet 'dispatcherServlet'
2022-10-04T16:59:13.998+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Completed initialization in 0 ms
2022-10-04T17:11:36.481+0700 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T17:11:36.483+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown initiated...
2022-10-04T17:11:36.487+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown completed.
2022-10-04T17:11:42.336+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Starting BackendApplication using Java 17.0.1 on DESKTOP-8I9PRAS with PID 11020 (E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System\backend\target\classes started by Ling in E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System)
2022-10-04T17:11:42.342+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - No active profile set, falling back to 1 default profile: "default"
2022-10-04T17:11:43.318+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-04T17:11:43.375+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Finished Spring Data repository scanning in 47 ms. Found 2 JPA repository interfaces.
2022-10-04T17:11:43.828+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat initialized with port(s): 8081 (http)
2022-10-04T17:11:43.842+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Initializing ProtocolHandler ["http-nio-8081"]
2022-10-04T17:11:43.842+0700 [main] INFO  org.apache.catalina.core.StandardService - [] - Starting service [Tomcat]
2022-10-04T17:11:43.843+0700 [main] INFO  org.apache.catalina.core.StandardEngine - [] - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-04T17:11:43.975+0700 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring embedded WebApplicationContext
2022-10-04T17:11:43.975+0700 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - [] - Root WebApplicationContext: initialization completed in 1590 ms
2022-10-04T17:11:44.182+0700 [main] INFO  org.hibernate.Version - [] - HHH000412: Hibernate ORM core version 5.6.10.Final
2022-10-04T17:11:44.336+0700 [main] INFO  org.hibernate.annotations.common.Version - [] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-10-04T17:11:44.451+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Starting...
2022-10-04T17:11:44.660+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Start completed.
2022-10-04T17:11:44.680+0700 [main] INFO  org.hibernate.dialect.Dialect - [] - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-10-04T17:11:45.230+0700 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - [] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-04T17:11:45.238+0700 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T17:11:45.487+0700 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - [] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-10-04T17:11:45.625+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/public/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T17:11:45.625+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/public/**']
2022-10-04T17:11:45.626+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T17:11:45.626+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/v3/api-docs/**']
2022-10-04T17:11:45.626+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T17:11:45.626+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui.html']
2022-10-04T17:11:45.626+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/*/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T17:11:45.626+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/*/swagger-ui/**']
2022-10-04T17:11:45.626+0700 [main] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - [] - You are asking Spring Security to ignore Ant [pattern='/**/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-10-04T17:11:45.626+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will not secure Ant [pattern='/**/api-docs/**']
2022-10-04T17:11:45.641+0700 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - [] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@185b7cc6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2093bb6c, org.springframework.security.web.context.SecurityContextPersistenceFilter@5f877009, org.springframework.security.web.header.HeaderWriterFilter@71098fb3, org.springframework.security.web.authentication.logout.LogoutFilter@346690d6, com.icheck.backend.filters.JwtRequestFilter@3f9b7fe1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@14b4ce6f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a29a1e6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@528a16fb, org.springframework.security.web.session.SessionManagementFilter@72ce8a9b, org.springframework.security.web.access.ExceptionTranslationFilter@2bee1c13, org.springframework.security.web.access.intercept.AuthorizationFilter@193d7ac7]
2022-10-04T17:11:45.925+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Starting ProtocolHandler ["http-nio-8081"]
2022-10-04T17:11:45.940+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat started on port(s): 8081 (http) with context path ''
2022-10-04T17:11:45.954+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Started BackendApplication in 3.965 seconds (JVM running for 4.969)
2022-10-04T17:11:57.134+0700 [http-nio-8081-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-04T17:11:57.134+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Initializing Servlet 'dispatcherServlet'
2022-10-04T17:11:57.134+0700 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - [] - Completed initialization in 0 ms
2022-10-04T17:23:52.707+0700 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T17:23:52.709+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown initiated...
2022-10-04T17:23:52.711+0700 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Shutdown completed.
2022-10-04T17:23:58.143+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - Starting BackendApplication using Java 17.0.1 on DESKTOP-8I9PRAS with PID 11828 (E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System\backend\target\classes started by Ling in E:\Documents\JAVA\SPRING_BOOT\Stamp-Enterprise-Management-System)
2022-10-04T17:23:58.148+0700 [main] INFO  com.icheck.backend.BackendApplication - [] - No active profile set, falling back to 1 default profile: "default"
2022-10-04T17:23:58.737+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-04T17:23:58.795+0700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - [] - Finished Spring Data repository scanning in 48 ms. Found 2 JPA repository interfaces.
2022-10-04T17:23:59.223+0700 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - [] - Tomcat initialized with port(s): 8081 (http)
2022-10-04T17:23:59.236+0700 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [] - Initializing ProtocolHandler ["http-nio-8081"]
2022-10-04T17:23:59.236+0700 [main] INFO  org.apache.catalina.core.StandardService - [] - Starting service [Tomcat]
2022-10-04T17:23:59.237+0700 [main] INFO  org.apache.catalina.core.StandardEngine - [] - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-04T17:23:59.360+0700 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - [] - Initializing Spring embedded WebApplicationContext
2022-10-04T17:23:59.360+0700 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - [] - Root WebApplicationContext: initialization completed in 1163 ms
2022-10-04T17:23:59.539+0700 [main] INFO  org.hibernate.Version - [] - HHH000412: Hibernate ORM core version 5.6.10.Final
2022-10-04T17:23:59.684+0700 [main] INFO  org.hibernate.annotations.common.Version - [] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-10-04T17:23:59.790+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Starting...
2022-10-04T17:24:00.042+0700 [main] INFO  com.zaxxer.hikari.HikariDataSource - [] - HikariPool-1 - Start completed.
2022-10-04T17:24:00.058+0700 [main] INFO  org.hibernate.dialect.Dialect - [] - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2022-10-04T17:24:00.755+0700 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - [] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-04T17:24:00.762+0700 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - [] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-04T17:24:01.017+0700 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - [] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
